$GPGGA,080935,4609.5389,N,00109.6742,W,1,07,0.0,4.6,M,0.0,M,0.0,0166*4e
$GPGGA,080939,4609.5407,N,00109.6817,W,1,05,0.0,4.6,M,0.0,M,0.0,0167*4f
$GPGGA,080943,4609.5416,N,00109.6895,W,1,05,0.0,4.7,M,0.0,M,0.0,0167*49
$GPGGA,080947,4609.5421,N,00109.6980,W,1,03,0.0,4.7,M,0.0,M,0.0,0168*45
$GPGGA,080951,4609.5430,N,00109.7070,W,1,05,0.0,4.7,M,0.0,M,0.0,0167*4c
$GPGGA,080957,4609.5441,N,00109.7186,W,1,05,0.0,4.8,M,0.0,M,0.0,0164*48
$GPGGA,081001,4609.5460,N,00109.7265,W,1,05,0.0,4.9,M,0.0,M,0.0,0164*4f
$GPGGA,081006,4609.5467,N,00109.7365,W,1,05,0.0,4.9,M,0.0,M,0.0,0164*4e
$GPGGA,081011,4609.5483,N,00109.7470,W,1,05,0.0,5.0,M,0.0,M,0.0,0163*4e
$GPGGA,081016,4609.5512,N,00109.7565,W,1,05,0.0,4.7,M,0.0,M,0.0,0164*44
$GPGGA,081020,4609.5524,N,00109.7658,W,1,05,0.0,4.1,M,0.0,M,0.0,0165*4e
$GPGGA,081021,4609.5531,N,00109.7679,W,1,05,0.0,4.0,M,0.0,M,0.0,0165*49
$GPGGA,081027,4609.5560,N,00109.7801,W,1,05,0.0,3.4,M,0.0,M,0.0,0167*4b
$GPGGA,081032,4609.5576,N,00109.7890,W,1,06,0.0,3.0,M,0.0,M,0.0,0167*47
$GPGGA,081037,4609.5590,N,00109.7988,W,1,05,0.0,2.4,M,0.0,M,0.0,0164*47
$GPGGA,081042,4609.5602,N,00109.8083,W,1,05,0.0,2.5,M,0.0,M,0.0,0159*4f
$GPGGA,081047,4609.5622,N,00109.8184,W,1,05,0.0,2.7,M,0.0,M,0.0,0159*4c
$GPGGA,081052,4609.5638,N,00109.8290,W,1,05,0.0,2.8,M,0.0,M,0.0,0160*40
$GPGGA,081057,4609.5650,N,00109.8375,W,1,05,0.0,2.9,M,0.0,M,0.0,0163*43
$GPGGA,081102,4609.5673,N,00109.8476,W,1,03,0.0,3.0,M,0.0,M,0.0,0163*49
$GPGGA,081107,4609.5689,N,00109.8573,W,1,05,0.0,3.0,M,0.0,M,0.0,0163*4b
$GPGGA,081112,4609.5702,N,00109.8681,W,1,04,0.0,3.0,M,0.0,M,0.0,0165*44
$GPGGA,081116,4609.5709,N,00109.8763,W,1,05,0.0,3.0,M,0.0,M,0.0,0163*41
$GPGGA,081120,4609.5721,N,00109.8831,W,1,05,0.0,3.0,M,0.0,M,0.0,0162*47
$GPGGA,081124,4609.5728,N,00109.8908,W,1,05,0.0,3.0,M,0.0,M,0.0,0160*43
$GPGGA,081128,4609.5734,N,00109.8992,W,1,05,0.0,3.0,M,0.0,M,0.0,0158*4a
$GPGGA,081134,4609.5746,N,00109.9109,W,1,05,0.0,3.2,M,0.0,M,0.0,0157*44
$GPGGA,081139,4609.5769,N,00109.9205,W,1,05,0.0,3.4,M,0.0,M,0.0,0158*42
$GPGGA,081143,4609.5787,N,00109.9288,W,1,05,0.0,3.6,M,0.0,M,0.0,0159*49
$GPGGA,081148,4609.5805,N,00109.9386,W,1,03,0.0,3.8,M,0.0,M,0.0,0160*4a
$GPGGA,081155,4609.5826,N,00109.9541,W,1,05,0.0,4.1,M,0.0,M,0.0,0161*43
$GPGGA,081200,4609.5842,N,00109.9649,W,1,05,0.0,4.2,M,0.0,M,0.0,0161*4a
$GPGGA,081205,4609.5858,N,00109.9751,W,1,05,0.0,4.4,M,0.0,M,0.0,0159*41
$GPGGA,081210,4609.5876,N,00109.9849,W,1,07,0.0,4.5,M,0.0,M,0.0,0157*42
$GPGGA,081216,4609.5901,N,00109.9970,W,1,05,0.0,4.8,M,0.0,M,0.0,0154*42
$GPGGA,081221,4609.5918,N,00110.0070,W,1,07,0.0,5.0,M,0.0,M,0.0,0154*4d
$GPGGA,081227,4609.5929,N,00110.0189,W,1,03,0.0,5.2,M,0.0,M,0.0,0156*4a
$GPGGA,081231,4609.5938,N,00110.0269,W,1,05,0.0,5.4,M,0.0,M,0.0,0157*41
$GPGGA,081236,4609.5956,N,00110.0367,W,1,05,0.0,5.6,M,0.0,M,0.0,0158*4c
$GPGGA,081241,4609.5972,N,00110.0462,W,1,03,0.0,5.9,M,0.0,M,0.0,0157*4e
$GPGGA,081246,4609.5995,N,00110.0549,W,1,05,0.0,6.1,M,0.0,M,0.0,0156*44
$GPGGA,081252,4609.6014,N,00110.0659,W,1,05,0.0,6.3,M,0.0,M,0.0,0156*42
$GPGGA,081257,4609.6025,N,00110.0756,W,1,05,0.0,6.6,M,0.0,M,0.0,0158*40
$GPGGA,081303,4609.6046,N,00110.0871,W,1,05,0.0,6.9,M,0.0,M,0.0,0159*41
$GPGGA,081309,4609.6075,N,00110.0987,W,1,05,0.0,7.3,M,0.0,M,0.0,0159*48
$GPGGA,081315,4609.6094,N,00110.1098,W,1,05,0.0,7.4,M,0.0,M,0.0,0159*4b
$GPGGA,081321,4609.6105,N,00110.1210,W,1,05,0.0,7.4,M,0.0,M,0.0,0159*47
$GPGGA,081325,4609.6112,N,00110.1290,W,1,05,0.0,7.4,M,0.0,M,0.0,0160*47
$GPGGA,081329,4609.6124,N,00110.1355,W,1,05,0.0,7.5,M,0.0,M,0.0,0158*4c
$GPGGA,081334,4609.6142,N,00110.1447,W,1,04,0.0,7.6,M,0.0,M,0.0,0159*47
$GPGGA,081340,4609.6160,N,00110.1560,W,1,03,0.0,8.0,M,0.0,M,0.0,0159*4e
$GPGGA,081346,4609.6174,N,00110.1676,W,1,05,0.0,8.6,M,0.0,M,0.0,0159*49
$GPGGA,081351,4609.6192,N,00110.1772,W,1,06,0.0,9.1,M,0.0,M,0.0,0159*47
$GPGGA,081356,4609.6199,N,00110.1863,W,1,05,0.0,9.5,M,0.0,M,0.0,0158*42
$GPGGA,081401,4609.6222,N,00110.1964,W,1,05,0.0,10.0,M,0.0,M,0.0,0159*7e
